х1,х2,х3,х4,х5,х6,х7,х8,У
6.61,36.73,1.13,7.39,0.6,8.08,7.35,0.18,0
6.61,36.72,1.53,7.45,0.58,8.74,7.56,0.18,1
7.07,36.54,0.65,7.56,0.56,9.32,6.99,0.17,0
6.89,36.61,3.09,7.57,0.67,8.95,7.22,0.18,1
6.42,36.8,4.84,7.63,0.54,7.6,7.25,0.18,0
7.07,36.54,1.26,7.35,0.59,7.71,7.58,0.17,1
6.5,36.77,0.92,7.65,0.55,7.25,7.15,0.17,0
7.6,36.33,4.15,7.53,0.56,8.08,7.06,0.17,0
6.73,36.68,2.27,7.51,0.57,8.14,7.05,0.18,0
6.64,36.71,3.18,7.5,0.57,9.11,7.1,0.18,0
6.75,36.67,1,7.47,0.5,7.5,7.08,0.17,0
6.3,36.85,1.71,7.38,0.55,7.75,7.26,0.18,0
6.48,36.78,3.63,7.36,0.6,8.76,7.26,0.18,0
6.87,36.62,2.59,7.52,0.54,7.06,6.88,0.18,0
7.02,36.56,3.29,7.57,0.59,8.51,7.23,0.18,0
6.93,36.59,3.5,7.54,0.53,9.03,7.39,0.17,0
7.11,36.52,1.32,7.48,0.56,9.4,7.12,0.17,0
7.02,36.56,3.18,7.58,0.57,9.26,7.13,0.17,0
7.05,36.55,2.5,7.53,0.52,7.74,7.2,0.17,0
7.37,36.42,2.71,7.49,0.6,8.1,7.29,0.17,0
6.52,36.76,3.06,7.54,0.57,8.67,7.09,0.17,0
6.66,36.7,3.1,7.44,0.54,8.04,7.27,0.18,0
6.86,36.62,5.31,7.5,0.54,7.89,7.04,0.18,0
6.98,36.58,4.72,7.45,0.56,7.63,7.27,0.19,1
7.07,36.54,1.83,7.67,0.56,9.36,6.95,0.17,0
7.12,36.52,2.83,7.54,0.55,8.48,6.94,0.17,0
7.14,36.51,0.52,7.43,0.56,7.8,7.39,0.17,0
7.22,36.48,4,7.45,0.59,7.84,7.32,0.18,0
6.24,36.87,3.35,7.4,0.54,8.56,7.41,0.18,0
6.13,36.92,2.58,7.54,0.61,8.25,7.51,0.18,1
6.78,36.66,3.97,7.41,0.59,9.06,7.11,0.18,0
6.61,36.73,2.52,7.44,0.6,8.34,7.43,0.17,0
7.63,36.32,0.77,7.57,0.59,7.47,6.8,0.17,0
7.07,36.54,0.42,7.52,0.59,7.89,7.08,0.17,0
7.17,36.5,6.28,7.47,0.56,8.83,7.65,0.19,1
6.35,36.83,3.43,7.63,0.59,6.96,7.13,0.18,0
7.24,36.47,2.1,7.5,0.57,9.17,7.03,0.17,0
7,36.57,3.51,7.59,0.59,9.32,7.25,0.18,0
7.14,36.51,0.85,7.39,0.57,8.78,7.02,0.17,0
6.12,36.92,6.71,7.45,0.55,8.66,7.09,0.19,1
6.53,36.76,2.02,7.35,0.59,8.89,7.13,0.18,0
6.86,36.63,4.31,7.61,0.58,6.93,7.4,0.18,0
6.48,36.78,3.74,7.63,0.64,8.32,6.95,0.18,0
7.09,36.53,2.49,7.53,0.6,7.87,7.04,0.17,0
7.12,36.52,0.85,7.51,0.6,8.71,7.05,0.17,0
7.06,36.54,4.58,7.55,0.52,8.53,7.15,0.18,0
7.16,36.5,2.54,7.53,0.59,7.37,7.13,0.17,0
6.85,36.63,2.39,7.53,0.58,9.11,7.06,0.17,0
6.83,36.64,3.03,7.5,0.56,8.05,6.97,0.18,0
5.87,37.02,4.4,7.51,0.59,8.66,7.5,0.19,1
6.93,36.59,3.97,7.46,0.58,8.04,7.16,0.18,0
6.82,36.64,0.8,7.63,0.55,9.44,7.18,0.17,0
6.74,36.67,2.37,7.46,0.54,9.16,7.51,0.17,1
7.94,36.19,3.24,7.5,0.58,9.35,7.38,0.17,1
6.88,36.62,4.1,7.44,0.59,9.18,7.04,0.19,1
6.98,36.58,1.93,7.52,0.54,8.82,7.33,0.17,0
7.52,36.36,0.2,7.54,0.56,8.42,7.17,0.17,0
6.96,36.59,3.7,7.49,0.58,8.27,7.09,0.18,0
6.46,36.79,1.83,7.47,0.58,7.46,7.21,0.17,0
7.35,36.43,1.54,7.45,0.59,8.38,7.4,0.18,0
7.1,36.53,2.45,7.56,0.59,8.85,7.6,0.18,1
7.05,36.55,0.79,7.52,0.58,7.66,7.27,0.16,0
7.36,36.43,4.5,7.49,0.6,9.74,7.28,0.17,0
7.05,36.55,1.3,7.66,0.58,8.68,7.34,0.16,0
6.38,36.82,2.05,7.49,0.58,9.16,7.15,0.18,0
6.8,36.65,3.76,7.63,0.59,8.55,7.26,0.18,0
7.06,36.54,4.38,7.56,0.59,8.23,7.26,0.18,0
7.31,36.44,1.75,7.59,0.62,9.46,7.23,0.17,0
6.97,36.58,6.78,7.52,0.59,7.95,6.73,0.18,0
7.25,36.47,1.41,7.41,0.55,7.6,7.16,0.17,0
6.73,36.68,0.5,7.46,0.56,8.4,7.17,0.17,0
7.41,36.41,1.29,7.54,0.59,7.39,6.94,0.17,0
6.56,36.75,2.07,7.45,0.56,8.5,7.19,0.18,0
6.68,36.7,2.42,7.38,0.56,9.34,7.49,0.17,1
7.01,36.56,1.63,7.57,0.57,7.82,7.23,0.17,0
6.59,36.73,3.37,7.6,0.56,8.24,7.21,0.18,0
6.76,36.66,3.87,7.5,0.56,7.84,7.2,0.18,0
6.74,36.67,3.28,7.45,0.53,8.42,6.91,0.17,0
6.5,36.77,3.79,7.53,0.57,8.74,7.14,0.18,0
7.33,36.44,2.07,7.33,0.55,9.34,7.33,0.17,0
7.43,36.4,4.95,7.61,0.56,7.92,7.18,0.18,0
6.87,36.62,4.47,7.57,0.54,7.84,7.14,0.18,0
6.66,36.71,1.13,7.49,0.62,10.56,7.37,0.18,1
7.65,36.31,2.19,7.57,0.56,8.76,6.97,0.17,0
6.74,36.67,7.87,7.5,0.55,9.68,7.15,0.19,1
6.82,36.64,3.13,7.54,0.54,9.42,7.34,0.18,0
6.69,36.69,1.53,7.51,0.57,7.74,7.08,0.18,0
6.79,36.65,2.02,7.54,0.51,8.59,7.31,0.18,0
6.95,36.59,2.55,7.53,0.59,8.78,7.41,0.18,0
7.23,36.48,3.24,7.48,0.61,8.29,7.16,0.18,0
7.2,36.49,0.82,7.43,0.55,6.71,6.77,0.17,0
7.27,36.46,1.96,7.58,0.55,10.35,7.43,0.17,1
7.17,36.5,1.77,7.52,0.59,9.1,7.27,0.18,0
6.28,36.86,1.69,7.33,0.58,9.6,7.24,0.18,0
6.38,36.82,0.79,7.4,0.51,7.91,7.57,0.17,1
7.06,36.54,2.03,7.41,0.55,8.72,7.33,0.17,0
7.07,36.54,2.39,7.53,0.54,8.02,7.16,0.17,0
7.64,36.31,2.05,7.52,0.54,8.06,7.03,0.17,0
6.99,36.57,5.49,7.52,0.59,7.65,7.13,0.18,0
7.23,36.48,1.62,7.46,0.57,7.84,7.11,0.18,0
6.37,36.82,3.32,7.37,0.57,9.87,7.41,0.18,0
6.42,36.8,1.54,7.42,0.56,8.58,7.06,0.17,0
7.02,36.56,0.67,7.43,0.55,8.06,7.45,0.17,1
7.08,36.54,2.55,7.41,0.56,8.56,7.23,0.18,0
7.08,36.54,2.09,7.48,0.61,8.64,7.33,0.17,0
6.91,36.61,2.38,7.54,0.56,9.43,7.05,0.18,0
6.51,36.77,1.02,7.45,0.56,8.11,7.23,0.17,0
7.06,36.55,2.11,7.44,0.55,9.2,7.26,0.18,0
7.32,36.44,3.78,7.53,0.53,7.3,7.45,0.17,1
6.68,36.7,0.23,7.35,0.49,8.62,7.2,0.17,0
7.07,36.54,3.04,7.62,0.54,9.23,7.47,0.18,1
6.12,36.92,1.26,7.45,0.57,9.37,7.45,0.17,1
7.15,36.51,3.06,7.54,0.59,9.28,6.7,0.18,0
7.21,36.48,5.71,7.55,0.56,8.65,7.52,0.19,1
6.73,36.68,2.16,7.33,0.57,8.24,7.22,0.18,0
7.34,36.43,1.94,7.55,0.59,9.14,7.32,0.17,0
6.54,36.75,1.54,7.4,0.58,9.7,7.27,0.18,0
6.77,36.66,4.23,7.53,0.54,9.43,7.45,0.18,1
7.38,36.42,2.11,7.46,0.55,8.11,7.01,0.17,0
6.6,36.73,1.34,7.51,0.58,8.55,7.39,0.17,0
7.49,36.37,4.01,7.54,0.59,8.42,7.23,0.18,0
6.98,36.58,3.31,7.53,0.61,8.45,7.21,0.18,0
6.82,36.64,3.93,7.62,0.64,8.28,7.17,0.18,0
7.5,36.37,0.1,7.49,0.6,8.59,7.52,0.17,1
6.81,36.65,1.21,7.52,0.55,8.28,7.18,0.18,0
6.79,36.65,2.69,7.45,0.53,8.31,7.21,0.17,0
6.35,36.83,4.16,7.52,0.57,7.39,7.35,0.18,0
7.01,36.57,2.26,7.49,0.61,8.58,7.29,0.18,0
6.87,36.62,0.31,7.45,0.57,8.07,7.36,0.17,0
7.09,36.53,2.12,7.44,0.58,8.07,7.18,0.18,0
6.71,36.69,3.49,7.53,0.55,9.48,7.53,0.18,1
6.76,36.67,2.22,7.46,0.51,7.56,7.14,0.18,0
7.04,36.55,3.51,7.42,0.55,8.96,7.41,0.17,0
7.01,36.56,2.45,7.41,0.57,8.91,7.22,0.17,0
7.59,36.33,1.03,7.53,0.56,7.94,7.31,0.16,0
7.19,36.49,2.63,7.59,0.53,8.95,7.06,0.17,0
6.94,36.59,0.85,7.38,0.58,7.77,7.27,0.18,0
6.82,36.64,1.22,7.4,0.57,8.72,7.34,0.18,0
6.98,36.57,4.46,7.35,0.58,8.65,7.27,0.18,0
7.04,36.55,3.35,7.47,0.63,8.41,7.24,0.18,0
7.14,36.51,4.13,7.53,0.57,9.15,7.02,0.18,0
7.25,36.47,1.73,7.58,0.59,8.57,7.28,0.17,0
7.19,36.49,1.42,7.4,0.58,8.64,7.24,0.18,0
6.91,36.61,0.26,7.54,0.6,8.53,7.43,0.17,0
7.22,36.48,3.74,7.5,0.56,8.5,7.46,0.18,1
6.91,36.61,3.73,7.52,0.53,7.37,7.12,0.18,0
7.1,36.53,1.84,7.6,0.57,8.53,7.15,0.17,0
7.18,36.5,1.42,7.48,0.62,8.39,7.17,0.18,0
6.79,36.65,3.82,7.54,0.61,6.49,6.98,0.17,0
6.77,36.66,3.86,7.41,0.56,8.44,6.84,0.18,0
7.47,36.38,2.2,7.49,0.57,7.21,7.14,0.17,0
7.24,36.47,2.57,7.36,0.58,9.18,7.41,0.17,0
6.74,36.67,5.05,7.4,0.59,8.27,7.14,0.19,1
6.77,36.66,3.17,7.62,0.58,7.3,6.83,0.18,0
7.77,36.26,2.74,7.58,0.59,7.94,7.23,0.17,0
6.34,36.83,2.95,7.47,0.55,7.29,7.22,0.18,0
6.6,36.73,3.98,7.49,0.54,8.13,7.22,0.18,0
6.54,36.75,2.66,7.46,0.6,9.09,7.27,0.18,0
6.95,36.59,1.74,7.53,0.59,9.79,7.02,0.17,0
6.78,36.66,1.47,7.47,0.56,8.49,7.46,0.17,1
7.05,36.55,4.46,7.6,0.52,8.97,6.94,0.18,0
6.42,36.8,3.22,7.38,0.57,8.29,7.13,0.18,0
7.59,36.33,1.98,7.39,0.62,7.82,7.35,0.17,0
6.8,36.65,0.3,7.48,0.59,8.16,7.38,0.17,0
7.67,36.3,1.34,7.66,0.63,10.04,7.37,0.18,0
6.38,36.82,4.11,7.52,0.57,7.96,6.86,0.18,0
6.62,36.72,4.55,7.47,0.54,8.55,7.11,0.18,0
6.66,36.7,1.85,7.62,0.61,8.25,6.96,0.17,0
6.18,36.9,2.77,7.46,0.54,7.2,6.79,0.17,0
7.19,36.49,4.09,7.45,0.55,8.3,7.12,0.18,0
6.71,36.69,6.04,7.46,0.58,7.53,7.2,0.19,1
6.6,36.73,1.95,7.48,0.72,8.48,7.1,0.18,1
7.21,36.49,3.38,7.37,0.51,9.26,7.27,0.17,0
7.31,36.44,1.22,7.35,0.56,7.23,6.92,0.17,0
6.82,36.64,3.07,7.4,0.61,8.45,7.32,0.18,0
6.81,36.65,2.01,7.65,0.59,9.6,7.13,0.17,0
6.97,36.58,0.18,7.51,0.58,7.43,7.37,0.17,0
6.84,36.63,2.2,7.51,0.55,8.23,7.52,0.18,1
7.35,36.43,2.28,7.45,0.52,8.53,6.93,0.17,0
7.25,36.47,2.53,7.5,0.58,8.96,7.27,0.17,0
7.49,36.37,3.48,7.5,0.58,9.21,7.35,0.18,0
6.78,36.65,4.7,7.52,0.59,7.77,7.04,0.18,0
6.86,36.63,3.88,7.55,0.55,8.17,7.29,0.18,0
6.91,36.6,4.21,7.41,0.58,8.08,7.52,0.19,1
6.59,36.73,1.7,7.6,0.61,8.1,7.06,0.17,0
6.54,36.75,2.71,7.44,0.62,8,7.3,0.18,0
6.69,36.69,1.29,7.47,0.59,9.62,7.13,0.17,0
6.89,36.61,2.87,7.54,0.57,7.85,7.33,0.17,0
6.78,36.66,3.09,7.43,0.52,8.94,7.11,0.18,0
6.95,36.59,4.49,7.53,0.6,9.24,7.24,0.18,0
7.07,36.54,3.99,7.51,0.62,8.86,7.25,0.18,0
6.72,36.68,1.5,7.55,0.54,8.58,7.14,0.18,0
7.45,36.39,1.76,7.48,0.54,8.75,7,0.17,0
6.82,36.64,2.35,7.57,0.61,7.78,7.21,0.17,0
6.86,36.63,3.37,7.52,0.6,7.24,7.21,0.18,0
6.8,36.65,2.02,7.41,0.52,6.38,7.18,0.17,0
6.87,36.62,2.96,7.47,0.57,9.4,7.33,0.18,0
7.15,36.51,4.5,7.5,0.57,8.95,6.99,0.18,0
6.99,36.57,2.04,7.52,0.57,8.57,7.52,0.18,1
6.98,36.58,0.59,7.53,0.58,8.72,7.26,0.17,0
6.19,36.89,3.12,7.5,0.53,8.69,7.21,0.18,0
7.38,36.42,0.28,7.48,0.58,8.36,6.87,0.17,0
6.48,36.78,0.51,7.53,0.55,8.71,7.31,0.17,0
7.35,36.43,0.03,7.47,0.62,9.87,7.01,0.18,0
6.88,36.62,1.41,7.5,0.57,8.27,6.96,0.17,0
7.15,36.51,2.62,7.72,0.59,6.98,7.25,0.17,1
7.45,36.39,3.52,7.53,0.56,7.9,6.87,0.18,0
6.76,36.66,3.12,7.58,0.61,9.21,7.15,0.17,0
7.51,36.37,2.66,7.39,0.54,9.17,7.38,0.17,0
7.65,36.31,2.86,7.39,0.58,9.52,7.22,0.18,0
7.35,36.43,2.4,7.43,0.55,9.05,7.22,0.18,0
7.15,36.51,3.02,7.51,0.57,7.34,7.07,0.17,0
6.87,36.62,1.23,7.55,0.57,8.42,6.86,0.17,0
7.29,36.45,3.2,7.5,0.54,7.85,6.96,0.17,0
7.36,36.43,1.97,7.49,0.63,9.05,7.21,0.18,0
7.52,36.36,3.43,7.51,0.57,9.69,7.5,0.17,1
7.05,36.55,1.73,7.42,0.57,7.92,7.45,0.18,1
6.96,36.58,2.41,7.45,0.62,7.67,6.93,0.18,0
6.7,36.69,1.15,7.47,0.57,8.39,7.25,0.18,0
7.64,36.31,3.08,7.56,0.51,10.18,7.01,0.18,0
6.91,36.61,2.2,7.51,0.61,8.55,6.94,0.17,0
6.45,36.79,1.7,7.4,0.55,9.19,7.22,0.17,0
6.47,36.78,3.7,7.38,0.58,8.64,7.36,0.19,1
6.72,36.68,1.33,7.57,0.56,7.24,7.11,0.18,0
6.98,36.58,1.29,7.42,0.55,7.68,7.09,0.17,0
6.65,36.71,3.89,7.57,0.59,9.17,7.53,0.19,1
7.29,36.45,2.55,7.65,0.62,7.54,7.24,0.18,0
6.68,36.7,3.16,7.53,0.55,9.43,7.17,0.17,0
7.14,36.51,2.93,7.5,0.62,9.13,7.21,0.18,0
6.75,36.67,1.88,7.37,0.52,7.04,7.18,0.18,0
7.37,36.42,4.32,7.53,0.56,9.05,7.07,0.18,0
7.16,36.51,0.87,7.43,0.55,9.08,7.42,0.17,0
7.29,36.45,3.29,7.39,0.6,8.51,7.02,0.17,0
6.99,36.57,3.35,7.49,0.63,9.28,7.22,0.18,0
6.87,36.62,2.29,7.55,0.56,8.13,7,0.17,0
7.23,36.48,2.73,7.44,0.53,7.68,7.39,0.18,0
7.01,36.56,0.2,7.53,0.56,6.43,7.56,0.17,1
6.71,36.69,1.39,7.36,0.57,9.78,7.37,0.18,0
6.77,36.66,4.06,7.49,0.61,9.42,7.29,0.18,0
6.9,36.61,0.73,7.38,0.59,8.33,7.25,0.17,0
6.9,36.61,3.91,7.5,0.58,7.18,7.19,0.18,0
6.51,36.77,3.64,7.44,0.5,8.06,7,0.18,0
6.58,36.74,0.47,7.53,0.56,9.02,7.09,0.17,0
7.12,36.52,0.9,7.43,0.6,8.35,7.3,0.17,0
7.29,36.45,2.89,7.54,0.56,8.03,7.42,0.17,0
7.23,36.48,3.26,7.51,0.56,9.91,7.31,0.17,0
6.83,36.64,3.08,7.42,0.57,8.92,7.32,0.18,0
6.91,36.6,3.72,7.57,0.56,8.91,6.77,0.18,0
6.71,36.68,3.23,7.42,0.57,8.82,7.25,0.18,0
6.97,36.58,2.23,7.58,0.57,7.15,7.57,0.17,1
7.04,36.55,1.33,7.5,0.53,7.87,7.2,0.17,0
7.45,36.39,2.56,7.56,0.58,7.55,7.33,0.17,0
7.16,36.51,1.61,7.53,0.56,8.1,7.06,0.18,0
7.47,36.38,1.12,7.41,0.6,8.33,7.18,0.17,0
6.35,36.83,2.95,7.5,0.51,7.28,7.2,0.17,0
7.15,36.51,2.43,7.48,0.57,7.66,7.35,0.18,0
6.62,36.72,3.89,7.45,0.57,8.86,7.14,0.18,0
7.18,36.5,1.79,7.57,0.62,8.53,7.02,0.17,0
7.66,36.31,2.73,7.46,0.6,8.4,7.27,0.18,0
6.91,36.61,4.38,7.49,0.59,8.07,7.16,0.17,0
6.53,36.76,3.9,7.46,0.53,9.07,7.09,0.18,0
6.11,36.92,2.55,7.44,0.57,8.36,7.34,0.18,1
6.9,36.61,4.83,7.55,0.56,7.49,7.01,0.18,0
6.73,36.68,5.73,7.59,0.56,9.1,7.07,0.19,1
6.76,36.67,2.11,7.47,0.55,9.18,7.16,0.18,0
6.34,36.83,2.59,7.52,0.55,8.39,7.45,0.18,1
6.49,36.77,3.61,7.36,0.51,7.7,7,0.18,0
6.92,36.6,1.25,7.68,0.53,8.76,7.3,0.17,0
7.05,36.55,4.51,7.47,0.6,9.7,7.56,0.18,1
7.25,36.47,0.93,7.55,0.55,9.09,7.24,0.17,0
5.95,36.99,4.24,7.49,0.58,7.35,7.18,0.18,1
6.87,36.62,2.4,7.54,0.61,7.64,6.98,0.18,0
6.27,36.86,1.61,7.42,0.57,8.69,7.04,0.18,0
6.66,36.7,0.41,7.64,0.57,8,7.39,0.17,0
7.14,36.51,3.65,7.45,0.56,7.67,7.17,0.18,0
6.86,36.62,1.55,7.37,0.58,8.23,7.55,0.18,1
7.11,36.52,1.64,7.53,0.58,8.93,7.29,0.18,0
7.1,36.53,2.01,7.45,0.55,9.43,7.3,0.18,0
6.91,36.6,2.53,7.4,0.57,8.65,7.25,0.18,0
7.23,36.48,1.08,7.39,0.59,8.15,7.5,0.17,1
6.58,36.74,4.36,7.53,0.57,8.22,6.98,0.18,0
7.12,36.52,2.84,7.34,0.56,7.74,7.37,0.18,0
6.9,36.61,1.87,7.54,0.6,7.85,7.3,0.17,0
6.52,36.76,3.72,7.38,0.5,8.48,6.94,0.18,0
7.19,36.49,0.79,7.42,0.57,9.12,7.48,0.17,1
7.07,36.54,1.74,7.53,0.62,10.06,7.05,0.18,0
6.61,36.72,1.41,7.55,0.58,8.78,7.29,0.17,0
6.92,36.6,1.99,7.61,0.57,8.41,6.86,0.18,0
6.37,36.82,0.14,7.37,0.59,8.81,7.49,0.17,1
7.07,36.54,3.18,7.61,0.6,9.48,7.02,0.17,0
6.41,36.81,2.17,7.46,0.58,8.4,6.76,0.18,0
7.62,36.32,2.48,7.57,0.61,9,7.22,0.18,0
6.86,36.62,4.16,7.57,0.53,8.17,7.27,0.18,0
7,36.57,1.24,7.56,0.6,8.7,7.22,0.17,0
6.43,36.8,3.66,7.52,0.55,7.72,7.12,0.18,0
6.63,36.72,2.71,7.5,0.57,8.46,7.34,0.18,0
7.2,36.49,2.01,7.52,0.59,8.16,7.05,0.16,0
6.54,36.75,2.02,7.4,0.6,9.2,7.44,0.18,0
6.93,36.59,1.43,7.54,0.57,9.84,7.39,0.18,0
6.14,36.91,1.46,7.43,0.54,8.53,7.06,0.18,0
6.88,36.62,4.75,7.44,0.59,8.22,7.18,0.18,0
6.66,36.7,0.52,7.48,0.54,7.77,7.12,0.17,0
7.36,36.43,3.55,7.51,0.59,8.19,7.27,0.18,0
6.78,36.65,3.05,7.44,0.59,8.31,7.22,0.18,0
6.52,36.76,3.47,7.54,0.61,7.74,7.11,0.17,0
6.64,36.71,0.13,7.34,0.56,7.4,7.36,0.17,0
6.25,36.87,1.91,7.5,0.58,8.39,7.2,0.18,0
6.4,36.81,4.13,7.62,0.54,8.4,7.12,0.18,0
7.72,36.28,0.11,7.41,0.53,9.68,7.22,0.17,0
6.9,36.61,2.2,7.46,0.57,7.66,7.02,0.17,0
6.63,36.72,1.95,7.56,0.61,8.88,7.59,0.17,1
6.6,36.73,3.16,7.31,0.57,9.45,7.55,0.18,1
7.36,36.42,0.38,7.68,0.59,8.44,7.31,0.17,0
6.29,36.85,1.41,7.5,0.57,8.2,7.2,0.18,0
6.82,36.64,0.09,7.49,0.5,8.91,7.13,0.17,0
7.34,36.43,3.23,7.58,0.61,9.79,7.11,0.17,0
7.13,36.52,1.8,7.46,0.57,7.78,7.3,0.17,0
6.78,36.65,1.64,7.38,0.55,7.91,7.35,0.17,0
7.09,36.53,1.69,7.41,0.55,7.74,7.33,0.17,0
7.51,36.36,2.57,7.38,0.54,7.98,7.5,0.17,1
7.32,36.44,1.22,7.52,0.6,8.33,7.32,0.17,0
6.4,36.81,2.45,7.58,0.56,7.8,7.17,0.18,0
7.31,36.45,3.19,7.57,0.56,8.81,7.22,0.17,0
6.62,36.72,3.49,7.45,0.51,8.86,7.19,0.18,0
7.31,36.44,2.45,7.4,0.56,7.82,6.76,0.18,0
6.63,36.72,4.14,7.4,0.56,8.14,7.08,0.18,0
6.33,36.84,5.32,7.44,0.52,8.01,6.8,0.18,0
7.65,36.31,1.09,7.53,0.62,8.85,7.71,0.17,1
6.27,36.86,2.25,7.47,0.58,8.15,7.04,0.17,0
6.49,36.77,4.38,7.64,0.59,8.05,7.23,0.18,0
6.91,36.6,3.88,7.56,0.56,8.59,7.14,0.17,0
7.5,36.37,3.56,7.48,0.47,8.21,7.33,0.18,0
6.86,36.62,2.76,7.51,0.61,9.24,7.06,0.17,0
7.29,36.45,5.99,7.54,0.55,6.58,7.07,0.18,0
6.83,36.64,0.87,7.45,0.54,9.1,7.13,0.17,0
7.26,36.47,2.6,7.57,0.52,8.33,6.76,0.18,0
7.11,36.53,0.1,7.49,0.6,8.08,7,0.17,0
6.91,36.61,1.41,7.43,0.6,8.55,7.38,0.17,0
6.44,36.79,1.46,7.39,0.5,7.85,7.24,0.17,0
6.79,36.65,3.64,7.42,0.55,9.27,7.79,0.19,1
6.7,36.69,3.01,7.61,0.58,7.56,7.3,0.17,0
7.05,36.55,3.68,7.57,0.58,8.3,7.24,0.17,0
6.49,36.77,1.97,7.55,0.6,8.2,7.08,0.17,0
6.81,36.64,4.08,7.4,0.58,9.5,7.39,0.17,0
6.96,36.59,1.32,7.41,0.63,8.4,7,0.17,0
6.45,36.79,3.75,7.44,0.55,8.08,7.12,0.18,0
6.92,36.6,2.02,7.57,0.6,6.61,6.95,0.17,0
8.12,36.12,0.34,7.45,0.55,8.41,7.45,0.17,1
6.63,36.72,2.99,7.53,0.6,8.31,7.27,0.18,0
7.02,36.56,2.78,7.47,0.62,7.86,7.1,0.18,0
6.59,36.73,0.21,7.45,0.6,8.74,7.27,0.17,0
7.66,36.3,2.66,7.43,0.55,8.54,7.44,0.17,0
7.23,36.48,1.65,7.5,0.56,8.15,7.05,0.17,0
7.08,36.54,2.17,7.64,0.58,8.1,7.04,0.17,0
6.98,36.57,2.26,7.55,0.58,7.96,7.19,0.17,0
6.39,36.81,3.41,7.42,0.55,8.83,7.2,0.18,0
6.64,36.71,1.78,7.4,0.58,8.19,7.41,0.18,0
7.05,36.55,3.53,7.49,0.62,7.92,7.32,0.17,0
6.58,36.74,3.78,7.54,0.58,8.64,7.28,0.18,0
7.05,36.55,2.12,7.49,0.63,9.09,7.38,0.17,0
6.88,36.62,0.16,7.52,0.58,9.29,7.12,0.17,0
7.17,36.5,0.66,7.41,0.57,8.63,7.31,0.17,0
6.82,36.64,2.95,7.44,0.62,8.16,7.37,0.17,0
6.79,36.65,3.46,7.44,0.6,8.26,6.86,0.18,0
6.9,36.61,3.32,7.48,0.57,8.88,7.32,0.18,0
6.93,36.59,2.84,7.5,0.55,8.94,7.22,0.18,0
6.87,36.62,0.83,7.56,0.6,8.99,7.13,0.18,0
7.87,36.22,0.33,7.62,0.53,7.25,7.04,0.17,1
6.6,36.73,2.15,7.39,0.55,9.08,7.07,0.18,0
7.45,36.39,4.05,7.44,0.57,9.25,7,0.18,0
6.82,36.64,0.73,7.53,0.62,7.25,7.03,0.17,0
6.87,36.62,1.54,7.56,0.55,8.69,6.98,0.17,0
6.95,36.59,1.21,7.55,0.57,9.11,7.1,0.17,0
6.51,36.77,3.16,7.58,0.6,8.75,6.99,0.18,0
6.69,36.69,2.85,7.48,0.57,7.7,7.11,0.17,0
7.03,36.56,0.17,7.49,0.6,7.92,7.34,0.17,0
7.08,36.54,1.4,7.44,0.6,8.41,7.25,0.17,0
7.37,36.42,3.24,7.63,0.54,8.8,7.18,0.17,0
6.85,36.63,3.24,7.44,0.58,7.9,7.01,0.18,0
7.25,36.47,2.33,7.64,0.56,8.59,7.48,0.18,1
6.83,36.63,1.37,7.48,0.62,9.16,7.13,0.17,0
6.94,36.59,1.2,7.54,0.62,9.28,7.18,0.16,0
7.34,36.43,3.07,7.53,0.57,7.26,7.65,0.18,1
7.57,36.34,2.94,7.43,0.56,10.24,7.34,0.18,0
7.01,36.57,2.46,7.49,0.57,7.81,7.06,0.18,0
7.01,36.56,0.44,7.57,0.58,7.91,7.34,0.17,0
7.44,36.39,3.82,7.42,0.56,8.33,7.28,0.18,0
6.28,36.86,2.69,7.54,0.57,9.37,7.08,0.18,0
7.17,36.5,4.21,7.6,0.65,7.75,7.22,0.18,1
6.37,36.82,1.24,7.41,0.54,8.63,7.09,0.18,0
7.14,36.51,5.04,7.49,0.62,7.93,7.19,0.18,0
7.07,36.54,1.76,7.42,0.56,7.51,7.39,0.17,0
7.26,36.46,0.87,7.41,0.57,7.99,7.04,0.17,0
6.78,36.65,3.15,7.62,0.59,8.97,7.09,0.17,0
6.44,36.79,2.76,7.62,0.54,8.62,7.24,0.18,0
7.21,36.49,2.88,7.53,0.58,8.54,7.32,0.18,0
7.56,36.34,0.46,7.41,0.54,8.1,7.27,0.17,0
7,36.57,5.16,7.57,0.51,8.3,7.11,0.18,0
6.9,36.61,2.08,7.5,0.55,8.71,7.42,0.17,0
6.93,36.59,6.3,7.59,0.57,8.16,6.94,0.18,0
6.98,36.58,0.61,7.52,0.59,8.16,7.34,0.17,0
7.68,36.3,2.51,7.53,0.58,7.45,7.18,0.17,0
7.35,36.43,2.79,7.54,0.56,8.35,7.08,0.18,0
6.14,36.91,5.62,7.37,0.61,7.95,7.35,0.19,1
6.72,36.68,1.91,7.5,0.58,8.54,7.27,0.17,0
6.86,36.62,3.72,7.51,0.56,8.97,7.17,0.18,0
6.59,36.73,1.39,7.61,0.58,8.23,7.14,0.17,0
7.08,36.54,4.48,7.42,0.58,7.59,7.23,0.18,0
6.81,36.64,0.18,7.43,0.59,9.35,7.62,0.17,1
7.59,36.33,1.87,7.51,0.56,7.45,6.84,0.16,0
6.68,36.7,0.46,7.51,0.59,8.25,6.96,0.17,0
